"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70"
"Sample_Type_IS","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL","UA","BAL","UA","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","UA","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL"
"K02795..manY..mannose.PTS.system.EIIC.component","    4","  140","    0","  132","  156","   23","    4","  261","21236","21495","   45","   39","   21","    0","   15","   20","    5","   15","    0","    5","    2","  176","    8","   43","  163"," 4510","    0","   67","   25","    2"," 2468","    0","  101","    2","25814","    1","    2","  267","   91","    0","  301","   49","   74","   66","   33","   39","  147","   34","   39","   12","    6","    4","    5","    9","  582","    5","15048","   22"," 1267","    2","  379","   19","    2"," 1962","   88","    4","  969","    6","  142","    0"
"K02796..manZ..mannose.PTS.system.EIID.component","    0","  276","    3","  152","    2","   82","   49","  381","22029","20388","   62","   35","    0","    4","   10","    8","    0","    5","    0","    1","    0","  101","    4","    8","  159"," 2134","    0","   21","   20","    1"," 2497","    0","   25","    2","27659","  120","    4","  103","   62","    0","    0","    0","   15","   98","   50","   49","  125","   42","   32","    1","    4","  124","   15","    2","  845","    9","17346","    9","  369","    0","  110","   23","    1"," 1581","  163","    4","  217","    8","   19","    2"
"K02798..cmtB..mannitol.PTS.system.EIIA.component..EC.2.7.1.197.","  8","  0","  0"," 70","  0","  0","  0","  0"," 11"," 66","  0","  4","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 26","  0","  0","  0","  0","  0","  0"," 68","  0"," 19","  0","  0","  0","118","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","141","  0","  0"," 22","  0","  0","  2","  0","  0"," 12","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K02800..mtlA..cmtA..mannitol.PTS.system.EIICBA.or.EIICB.component..EC.2.7.1.197.."," 42"," 53","  2","229","  0","  0","  2","  2","663","453","  0","  0"," 13","  0","  0","  1","  0","  0","  4","  0","  2"," 17","  0","  0","  0","239","  0"," 94","  2","  0"," 24","  0","108","  0","702","  0","  0"," 66","377","  1"," 24"," 16","  0","  0","  2"," 31"," 63","  0","  8","  0","  0","369","  0","  0","  6","  1","257","  1","293","  4","136","  0","  0"," 20"," 66","  0"," 64","  9","344","  0"
"K02812..sorF..sorA..sorbose.PTS.system.EIIA.component..EC.2.7.1.206..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02813..sorB..sorbose.PTS.system.EIIB.component..EC.2.7.1.206."," 0"," 0"," 0"," 0"," 0"," 0"," 0","85"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0","77"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K02814..sorA..sorC..sorbose.PTS.system.EIIC.component."," 88"," 12","  0","  0","  0"," 11","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 94","  1","  0","  2","  0","  0","  0","138","  0","  2","  0","  0","  0","  0","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 74","  0","  2","  0","  0","  0"," 29","  0","  0","  2","  0","  0"," 84","  0","  0","  0"
"K02815..sorM..sorD..sorbose.PTS.system.EIID.component."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","93"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","30"," 0"," 0"," 0","51"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K03332..fruA..fructan.beta.fructosidase..EC.3.2.1.80.","   0"," 146","   0","  43","   0","   0","   4","  93","4597","6404","  47","  10","   0","   0","  13","   8","   2","   0","   2","   0","   0","   6","   0","   5","  66","3573","   0","  34","   2","   0"," 186","   0"," 191","   0","1740","  78","   0","   0","   0","   0","   0","   7","   0","   0","   7","   0","  52","   6","   0","   2","   0","   0","   7","  10","  77","   0","5125","   0","  62","   0"," 110","   8","   0"," 134","  17","   0","  22","   0","  11","   4"
"K05305..FUK..fucokinase..EC.2.7.1.52."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","34"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K05947..E2.4.1.217..mannosyl.3.phosphoglycerate.synthase..EC.2.4.1.217.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07026..E3.1.3.70..mannosyl.3.phosphoglycerate.phosphatase..EC.3.1.3.70.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K07046..K07046..L.fuconolactonase..EC.3.1.1..."," 41","  0","  0"," 12","  0","  0","  0"," 36","  0","  0","  0","  0"," 32","  0"," 15","  0","  1","  0","  1","  0","  0","  0","  0","  0","  0","129","  0","  0","  0","  0","  0","  0"," 11","  0","177","  8","  0","  7","  0","  0"," 28"," 57","  0","  0","  1","  0"," 14","  0","  1","  0","  0","  2","  0","  0","  0","  0","  0","  0"," 31","  0","  0","  0","  0","  2","  0","  0","  0","  0","  0","  2"
"K08261..E1.1.99.21..D.sorbitol.dehydrogenase..acceptor...EC.1.1.99.21.","  0","187","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K11195..levE..fructose.PTS.system.EIIB.component..EC.2.7.1.202.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K11196..levF..fructose.PTS.system.EIIC.component","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K12660..rhmA..2.dehydro.3.deoxy.L.rhamnonate.aldolase..EC.4.1.2.53."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0","23"," 0"," 0"," 0"," 0","14"," 0","12"," 0"," 0","15"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K12661..LRA3..rhmD..L.rhamnonate.dehydratase..EC.4.2.1.90.."," 52"," 68"," 28"," 29","  0","  0","  0"," 56","  0","  0","  4","  0","  1"," 11","  0","  0","  6","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  9","  0","109","  0","  0","359","  0"," 15"," 92","  0","  0","  0","  0","  4","  0","  1","  0","  0","  0","  0","  0","347","  2","  0"," 31","  0","  0","  0"," 54","  0","180","  0","  0"," 20","  0","  0","  0","  0","  0","  0"
"K15856..rmd..GDP.4.dehydro.6.deoxy.D.mannose.reductase..EC.1.1.1.281."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","50"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K16011..algA..xanB..rfbA..wbpW..pslB..mannose.1.phosphate.guanylyltransferase...mannose.6.phosphate.isomerase..EC.2.7.7.13.5.3.1.8..","  0","  0","  8"," 46","  0"," 94","  1","  9","  0"," 39","  0","  9","  0","  2","  0","  0","  0","  0","  1","  2","  0","  0","  0","  0","  0","  8","  3","  0","  0","  1"," 60","  0"," 85","  1"," 40"," 38","  0","  0","165","  0"," 53","  1"," 26"," 89","  0","  7"," 20","  0","  5","  0","  0"," 27","  0","  3"," 18","  0"," 29","  0"," 50","  0","  0","  1","  0","  1"," 16","  0","  6","  0","  0","  0"
"K16881..K16881..mannose.1.phosphate.guanylyltransferase...phosphomannomutase..EC.2.7.7.13.5.4.2.8."," 0"," 0"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","39"," 0"," 0"," 0","48"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","22"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0","43"," 1"," 0"," 0"," 0","62"," 0"," 0"," 0"," 0"," 0"," 0"
"K17195..alsE..D.allulose.6.phosphate.3.epimerase..EC.5.1.3...","  0","267","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  7","  0","  0","  0","  0","  0","  0","  9","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0"," 87","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  3","  0","  0","  0","  0","  0","  0","  3","  0","  0","  0","  0","  0","  0"
"K17497..PMM..phosphomannomutase..EC.5.4.2.8.","   0","  68","  33"," 225","   0","  56","   0"," 110","2540","1905","   0","   0","   0","   0","   3","   0","   0","   2","   0","   0","   1","   0","   0","   0","   0","   1","   0","   2","   0","   0"," 232","   0","   0","   2","1680","   0","   0","   0","   0","   0","   1","   7","   0","   0","   6","   1","  11","   1","  60","   0","   0"," 191","  11","   0","   3","   0"," 112","   0","   6","   0","  51","   0","   1"," 307","   0","   0","   5","   2","  20","   0"
"K17742..SOU1..sorbose.reductase..EC.1.1.1.289.","  0","  0"," 12"," 29","  0","  0","  0","  0","  0","  1","  0","  0"," 23","  0","  7","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 33","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","190","145"," 51","  0","  0","  0","  0","  0","  2","  0","342","  0","  0"," 23","  0","  0","  0","  0","  3","  0","  0","  0","  0","  0","  0","  6","  0","  0","  0"
"K18333..K18333..L.fucose.dehydrogenase"," 39","  0"," 89","  0","  0","  0","  0","  0"," 13"," 68","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  0","  0"," 14","  0","  0","  0","153","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 16","  0","  0","  0","  0","  0","  0","  0"," 32","  0"," 84","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K18334..fucD..L.fuconate.dehydratase..EC.4.2.1.68.","179","  0"," 18","  0","  0","195","  0","  8","  0"," 99","  0","  0","  7","  0","  2"," 12","  0","  0","  0","  1","  1"," 96","  1","  0","  2"," 87","  0","  0","  0","  1"," 21","  1","  9","  1","360","118","  0"," 62","  0","  1","  2"," 14","  0","  7","  1","299","  0","  1","  0","  1","  0"," 15","  0","  1"," 60","  2","  0","  0","188","  0"," 64","  0","  0"," 49"," 13","  0","  3","  4"," 12","  1"
"K18335..K18335..2.keto.3.deoxy.L.fuconate.dehydrogenase..EC.1.1.1...","  0","  0","106"," 37","  7","  0","  0"," 55","  0","  1","  0","  1"," 46","  3","  1","  0","  0","  0","  4","  0","  0","  0","  0","  0","  0"," 54","  1","  0","  0","  0","  3","  1","111","  0"," 45","  0","  0","  0","  1","  0","  2","108","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","258","  1"," 37","  0","  0","  0","  0","  0"," 59","  0","  0","  0"
"K18336..lra6..2.4.didehydro.3.deoxy.L.rhamnonate.hydrolase..EC.3.7.1.26..","  5"," 83"," 66"," 17"," 46","  9"," 23"," 42","  1"," 16","  0","  0"," 22","  3","  0","  0","  4","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2"," 20","  0"," 35","  4"," 42","216","  0"," 28","131","  1","  0"," 21","  0","108","  2","217","  0","  0","  3","  0","  0","102","  0","  1"," 38","  0"," 65","  0","131","  3"," 50","  0","  0"," 14","  0","  0","  6","  0"," 77","  0"
"K18337..LRA1..L.rhamnose.1.dehydrogenase..EC.1.1.1.378.1.1.1.377.1.1.1.173.","  0"," 16","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  8","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","109","  0","  1","  0","  0","  0"," 77","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K18338..LRA2..L.rhamnono.1.4.lactonase..EC.3.1.1.65..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K18447..NUDX14..ADP.sugar.diphosphatase..EC.3.6.1.21.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K19029..PFKFB2..6.phosphofructo.2.kinase...fructose.2.6.biphosphatase.2..EC.2.7.1.105.3.1.3.46.."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","60"," 0"," 0","14"," 0"," 0"," 0"," 0"," 0","10"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K19030..PFKFB4..6.phosphofructo.2.kinase...fructose.2.6.biphosphatase.4..EC.2.7.1.105.3.1.3.46..","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 13","  0"," 46","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 10","  0","  0","  0","  0","  0","  0"," 24","  0","  0","  0","  0","  0","  0","  0","112","  0","  0","  0"
"K19270..hxpA..mannitol.1..sugar..sorbitol.6.phosphatase..EC.3.1.3.22.3.1.3.23.3.1.3.50.","  0"," 52"," 42","  0","  0"," 12"," 31","110"," 32","  4","  2","  0"," 34","  0"," 10","  2","  0","  2","  8","  2","  0"," 68","  0","  2","  8"," 12","  2","106","  1","  0"," 10","  1"," 87","  0"," 30","  0","  1"," 66","114","  0","  0"," 64","153","  1","  0","  0","  1","  0"," 10","  0","  0","305","  0","  0","128","  0","  5","  0","168","  0","119","  4","  0","158","  0","  0","  0","  1","  0","  0"
"K19290..alg8..mannuronan.synthase..EC.2.4.1.33.","  0","182","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 10","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  3","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K19291..alg44..mannuronan.synthase..EC.2.4.1.33.","  0","  2","  0"," 66","  2","122","  0","  0","  0","  0","  0","  0","  0","  7","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K19355..MAN..mannan.endo.1.4.beta.mannosidase..EC.3.2.1.78..","  0","  0","  0","  0","  0","  0","  1","  0"," 62","242","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  0","  0","  0","106","  0"," 36","  0","245","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  0","  0","  0","  0","  0"," 17","  0","  0","  0","  0","  0","  0","  0","  0"," 29","  0","  0","  9","  0","  0","170","  0","  0","  2"
"K19633..sr..sorbose.reductase..EC.1.1.1.289.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K19956..sorE..L.sorbose.1.phosphate.reductase..EC.1.1.1...","   2","   0","   0","   0","   3","   0","   0","  75"," 508"," 362","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","  26","   0","   0","1505","   0","   2","   0","1663","   0","   0","   0","   7","   0","   0"," 112","   0","  71","   2","   0","  25","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","  16","   0","  20","   2","   2"," 209","   0","   0","  67","   0","   0","   0"
"K21883..lra5..2.dehydro.3.deoxy.L.rhamnonate.dehydrogenase..NAD....EC.1.1.1.401.","  0","  0"," 10","  0","  0","  2","  2"," 16","  1","  0","  0","  1"," 16","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  3","  0","  0","  0","  0","  0","  0"," 27","  0","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","150","  0","  0","  7","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K22252..tld..GDP.6.deoxy.D.talose.4.dehydrogenase..EC.1.1.1.135."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","30"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 8"," 0"
"K00010..iolG..myo.inositol.2.dehydrogenase...D.chiro.inositol.1.dehydrogenase..EC.1.1.1.18.1.1.1.369.","  1"," 94","168"," 77","  2","  0"," 32"," 20","243","450","  0","  8"," 14","  0","  4","  6"," 18","  0","  2","  0","  0"," 20","  0","  0"," 24"," 43","  1"," 44","  5","  0","192","  0"," 24","  0","895","114","  2","  0","330","  1","298","277","149","350","  1","134","  3","  0","  4","  0","  0","451","  4","  0"," 93","  1","  9","  0"," 71","  3"," 90","  0","  0","101"," 12","  0","  0","  0"," 59","  0"
"K00067..rfbD..rmlD..dTDP.4.dehydrorhamnose.reductase..EC.1.1.1.133..","   15","   74","    0","   28","    0","  203","   41","  224","10499","10211","   41","   11","   28","    0","   21","    7","    2","    0","   10","    0","    2","   11","    6","   12","   80","  210","    1","   31","    4","    2","  360","    2","  190","    0"," 4079","    0","    2","  225","  458","    2","   21","  211","   52","  710","   13","  140","   61","   15","   21","    4","    2","  260","   18","    2","  326","    4"," 5872","   17","  395","    0","  381","   13","    0","  617","   34","    0","   49","    6","   94","    1"
"K00973..rfbA..rmlA..rffH..glucose.1.phosphate.thymidylyltransferase..EC.2.7.7.24..","  16556","  93347","  40318","  66448","  38435","  53478","  17004","  19725"," 141469"," 284974","    577","   1501","  10613","    643","   2727","   3014","   1748","    871","   1378","    529","    364","  23621","   1523","    518","   9038"," 237298","   1066","   2997","   2960","    831"," 279124","    216","  23914","    602"," 436383","  56356","    862","  90471","  73462","    616","  50792","  83501","  58237","  92985","   1060","  34768","   3713","    653","   7185","    645","   1139","  82002","    382","   1108","  44196","    372","1289312","    320"," 186736","   1078","  63923","    311","   1084","1034686","  14510","    537"," 200955","   2716","  11120","    350"
